Corey Peters,2018,1,ARI,WAS,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Corey Peters,2018,2,LAR,ARI,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Corey Peters,2018,3,ARI,CHI,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Corey Peters,2018,4,ARI,SEA,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Corey Peters,2018,5,SF,ARI,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Corey Peters,2018,6,MIN,ARI,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Corey Peters,2018,10,KC,ARI,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Corey Peters,2018,11,ARI,OAK,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Corey Peters,2018,12,LAC,ARI,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Corey Peters,2018,13,GB,ARI,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Corey Peters,2018,15,ATL,ARI,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Corey Peters,2018,16,ARI,LAR,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Corey Peters,2018,17,SEA,ARI,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Trent Sherfield,2018,7,ARI,DEN,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Trent Sherfield,2018,11,ARI,OAK,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Trent Sherfield,2018,12,LAC,ARI,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Trent Sherfield,2018,13,GB,ARI,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Trent Sherfield,2018,14,ARI,DET,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Trent Sherfield,2018,15,ATL,ARI,1,0,1,0,0,0,0,0/0,0/0,0,0,6
Trent Sherfield,2018,16,ARI,LAR,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Trent Sherfield,2018,17,SEA,ARI,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Robert Alford,2018,1,PHI,ATL,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Robert Alford,2018,2,ATL,CAR,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Robert Alford,2018,3,ATL,NO,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Robert Alford,2018,4,ATL,CIN,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Robert Alford,2018,5,PIT,ATL,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Robert Alford,2018,6,ATL,TB,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Robert Alford,2018,7,ATL,NYG,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Robert Alford,2018,10,CLE,ATL,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Robert Alford,2018,11,ATL,DAL,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Robert Alford,2018,12,NO,ATL,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Robert Alford,2018,13,ATL,BAL,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Robert Alford,2018,14,GB,ATL,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Robert Alford,2018,15,ATL,ARI,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Robert Alford,2018,16,CAR,ATL,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Robert Alford,2018,17,TB,ATL,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Vic Beasley,2018,1,PHI,ATL,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Vic Beasley,2018,2,ATL,CAR,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Vic Beasley,2018,3,ATL,NO,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Vic Beasley,2018,4,ATL,CIN,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Vic Beasley,2018,7,ATL,NYG,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Vic Beasley,2018,11,ATL,DAL,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Vic Beasley,2018,12,NO,ATL,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Vic Beasley,2018,13,ATL,BAL,1,0,0,0,0,0,1,0/0,0/0,0,0,6
Vic Beasley,2018,14,GB,ATL,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Vic Beasley,2018,15,ATL,ARI,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Vic Beasley,2018,16,CAR,ATL,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Justin Bethel,2018,2,ATL,CAR,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Justin Bethel,2018,6,ATL,TB,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Justin Bethel,2018,7,ATL,NYG,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Justin Bethel,2018,9,WAS,ATL,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Justin Bethel,2018,10,CLE,ATL,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Justin Bethel,2018,15,ATL,ARI,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Justin Bethel,2018,16,CAR,ATL,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Justin Bethel,2018,17,TB,ATL,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Matt Bryant,2018,1,PHI,ATL,0,0,0,0,0,0,0,0/1,0/1,0,0,6
Matt Bryant,2018,2,ATL,CAR,0,0,0,0,0,0,0,0/0,0/0,0,0,7
Matt Bryant,2018,3,ATL,NO,0,0,0,0,0,0,0,0/0,0/0,0,0,3
Matt Bryant,2018,4,ATL,CIN,0,0,0,0,0,0,0,0/0,0/0,0,0,12
Matt Bryant,2018,5,PIT,ATL,0,0,0,0,0,0,0,0/0,0/0,0,0,5
Matt Bryant,2018,6,ATL,TB,0,0,0,0,0,0,0,0/0,0/0,0,0,10
Matt Bryant,2018,11,ATL,DAL,0,0,0,0,0,0,0,0/0,0/0,0,0,13
Matt Bryant,2018,12,NO,ATL,0,0,0,0,0,0,0,0/0,0/0,0,0,5
Matt Bryant,2018,13,ATL,BAL,0,0,0,0,0,0,0,0/0,0/0,0,0,4
Matt Bryant,2018,14,GB,ATL,0,0,0,0,0,0,0,0/0,0/0,0,0,2
Matt Bryant,2018,15,ATL,ARI,0,0,0,0,0,0,0,0/0,0/0,0,0,10
Matt Bryant,2018,16,CAR,ATL,0,0,0,0,0,0,0,0/0,0/0,0,0,6
Matt Bryant,2018,17,TB,ATL,0,0,0,0,0,0,0,0/0,0/0,0,0,10
Tevin Coleman,2018,1,PHI,ATL,1,1,0,0,0,0,0,0/0,0/0,0,0,6
Tevin Coleman,2018,2,ATL,CAR,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Tevin Coleman,2018,3,ATL,NO,1,0,1,0,0,0,0,0/0,0/0,0,0,6
Tevin Coleman,2018,4,ATL,CIN,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Tevin Coleman,2018,5,PIT,ATL,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Tevin Coleman,2018,6,ATL,TB,1,0,1,0,0,0,0,0/0,0/0,0,0,6
Tevin Coleman,2018,7,ATL,NYG,1,1,0,0,0,0,0,0/0,0/0,0,0,6
Tevin Coleman,2018,9,WAS,ATL,2,0,2,0,0,0,0,0/0,0/0,0,0,12
Tevin Coleman,2018,10,CLE,ATL,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Tevin Coleman,2018,11,ATL,DAL,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Tevin Coleman,2018,12,NO,ATL,1,0,1,0,0,0,0,0/0,0/0,0,0,6
Tevin Coleman,2018,13,ATL,BAL,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Tevin Coleman,2018,14,GB,ATL,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Tevin Coleman,2018,15,ATL,ARI,1,1,0,0,0,0,0,0/0,0/0,0,0,6
Tevin Coleman,2018,16,CAR,ATL,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Tevin Coleman,2018,17,TB,ATL,1,1,0,0,0,0,0,0/0,0/0,0,0,6
Devonta Freeman,2018,1,PHI,ATL,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Devonta Freeman,2018,5,PIT,ATL,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Russell Gage,2018,6,ATL,TB,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Russell Gage,2018,7,ATL,NYG,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Russell Gage,2018,9,WAS,ATL,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Russell Gage,2018,13,ATL,BAL,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Russell Gage,2018,14,GB,ATL,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Russell Gage,2018,15,ATL,ARI,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Russell Gage,2018,16,CAR,ATL,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Russell Gage,2018,17,TB,ATL,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Ben Garland,2018,16,CAR,ATL,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Justin Hardy,2018,1,PHI,ATL,0,0,0,0,0,0,0,0/0,0/0,0,0,0
Justin Hardy,2018,2,ATL,CAR,0,0,0,0,0,0,0,0/0,0/0,0,0,0
