Date,Season,Week,team_code,Opponent,HomeOrAway,Score,OpponentScore,Stadium,PlayingSurface,TimeOfPossession,FirstDowns,OffensivePlays,OffensiveYards,Touchdowns,RushingAttempts,RushingYards,RushingTouchdowns,PassingAttempts,PassingCompletions,PassingYards,PassingTouchdowns,PassingInterceptions,CompletionPercentage,Fumbles,FumblesLost,TimesSacked,TimesSackedYards,Punts,PuntYards,Giveaways,Takeaways,TurnoverDifferential,OpponentTimeOfPossession,OpponentFirstDowns,OpponentOffensivePlays,OpponentOffensiveYards,OpponentRushingAttempts,OpponentRushingYards,OpponentCompletionPercentage,OpponentPenalties,OpponentPenaltyYards,OpponentFumbles,OpponentFumblesLost,OpponentTimesSacked,FieldGoalAttempts,FieldGoalsMade,PuntReturns,PuntReturnYards,KickReturns,KickReturnYards,OpponentPuntReturns,OpponentPuntReturnYards,OpponentKickReturns,OpponentKickReturnYards,Sacks,SackYards,TeamName,DayOfWeek,Day,DateTime,
2018-09-23 13:00:00,2018,3,IND,PHI,AWAY,16,20,Lincoln Financial Field,Grass,19:48,10,41,154,1,7,50,0,30,18,104,1,0,45,0,0,1,17,3,164,0,1,1,40:12,19,57,279,26,112,49.8,5,81,1,1,3,2,2,1,1,1,26,2,2,1,24,3,21,Colts,Sunday,2018-09-23,2018-09-23 13:00:00
2018-09-23 16:05:00,2018,3,LAC,LAR,AWAY,23,35,Los Angeles Memorial Coliseum,Grass,25:44,12,38,262,2,15,104,1,22,13,158,1,0,44.2,1,1,1,6,1,75,1,1,0,34:16,24,53,384,26,126,59.4,3,47,1,1,1,1,1,1,6,1,24,1,4,2,55,1,2,Chargers,Sunday,2018-09-23,2018-09-23 16:05:00
2018-09-23 20:20:00,2018,3,NE,DET,AWAY,10,26,Ford Field,Artificial,20:45,7,35,154,1,14,66,0,19,10,88,1,1,39.7,0,0,1,7,3,160,1,1,0,39:15,18,52,305,24,117,55.3,3,52,0,0,1,1,1,0,0,3,97,2,21,0,0,1,4,Patriots,Sunday,2018-09-23,2018-09-23 20:20:00
2018-09-23 13:00:00,2018,3,NO,ATL,AWAY,43,37,Mercedes-Benz Stadium,Artificial,37:45,24,57,394,3,20,105,1,36,29,288,2,0,58.7,0,0,1,3,2,149,0,0,0,29:20,18,44,300,16,35,54.8,3,40,0,0,2,2,2,2,12,2,47,1,7,2,55,2,11,Saints,Sunday,2018-09-23,2018-09-23 13:00:00
2018-09-23 13:00:00,2018,3,NYG,HOU,AWAY,27,22,NRG Stadium,Artificial,35:30,15,44,279,2,20,84,1,21,18,195,1,0,63.5,0,0,2,24,2,146,0,1,1,24:30,15,46,315,14,43,44.2,4,37,1,1,2,1,1,1,3,2,33,2,33,1,30,2,13,Giants,Sunday,2018-09-23,2018-09-23 13:00:00
2018-09-20 20:20:00,2018,3,NYJ,CLE,AWAY,17,21,FirstEnergy Stadium,Artificial,29:8,10,46,198,1,22,79,1,23,11,119,0,1,35.7,1,1,1,4,4,254,2,0,-2,30:52,15,55,238,24,98,41.9,3,30,0,0,2,1,1,1,7,1,16,3,15,1,14,2,22,Jets,Thursday,2018-09-20,2018-09-20 20:20:00
2018-09-23 13:00:00,2018,3,OAK,MIA,AWAY,20,28,Hard Rock Stadium,Grass,38:31,18,55,320,1,24,80,1,29,20,240,1,1,51,0,0,2,15,2,83,1,0,-1,21:29,7,29,275,10,30,55.3,5,55,0,0,1,1,1,2,6,1,29,0,0,2,77,1,5,Raiders,Sunday,2018-09-23,2018-09-23 13:00:00
2018-09-24 20:15:00,2018,3,PIT,TB,AWAY,30,27,Raymond James Stadium,Grass,30:21,16,46,304,2,16,57,0,28,22,247,2,1,58.1,0,0,2,13,3,168,1,2,2,29:39,21,51,335,12,46,44.2,5,59,1,1,2,1,1,1,12,1,15,1,0,3,50,2,14,Steelers,Monday,2018-09-24,2018-09-24 20:15:00
2018-09-23 13:00:00,2018,3,SF,KC,AWAY,27,38,Arrowhead Stadium,Grass,29:59,19,46,299,2,21,131,1,22,15,168,1,0,49.2,0,0,2,17,2,109,0,0,0,30:1,23,50,283,21,57,46.6,3,35,0,0,1,1,1,1,1,1,17,1,3,1,18,1,4,49ers,Sunday,2018-09-23,2018-09-23 13:00:00
2018-09-23 13:00:00,2018,3,TEN,JAX,AWAY,9,6,TIAA Bank Field,Artificial,32:47,11,43,172,0,26,111,0,15,7,61,0,0,45.6,0,0,2,18,3,206,0,1,1,27:13,7,41,171,14,64,45.5,4,55,1,1,2,2,2,2,19,0,0,1,6,1,18,2,5,Titans,Sunday,2018-09-23,2018-09-23 13:00:00
2018-09-30 20:20:00,2018,4,BAL,PIT,AWAY,26,14,Heinz Field,Grass,35:3,32,98,594,3,40,127,0,55,37,468,3,0,87.9,2,2,3,11,7,231,2,3,2,24:57,18,78,374,14,25,75.7,9,53,2,2,2,7,7,2,7,5,75,2,5,7,105,2,12,Ravens,Sunday,2018-09-30,2018-09-30 20:20:00
2018-09-30 13:00:00,2018,4,BUF,GB,AWAY,0,22,Lambeau Field,Grass,25:23,14,74,191,0,21,76,0,43,21,115,0,3,63.9,2,2,12,84,11,459,5,3,-1,34:37,29,98,558,42,186,72.5,9,79,2,2,3,0,0,2,-1,3,49,9,26,0,0,3,22,Bills,Sunday,2018-09-30,2018-09-30 13:00:00
2018-09-30 13:00:00,2018,4,CIN,ATL,AWAY,37,36,Mercedes-Benz Stadium,Artificial,30:38,40,88,536,9,30,130,3,54,38,406,5,2,93.2,0,0,5,38,2,41,2,0,-1,29:22,33,87,652,32,121,98.1,13,125,0,0,5,2,2,2,17,3,108,0,0,7,125,5,21,Bengals,Sunday,2018-09-30,2018-09-30 13:00:00
2018-09-30 16:05:00,2018,4,CLE,OAK,AWAY,42,45,Oakland Coliseum,Grass,31:23,28,98,642,9,41,274,5,54,28,368,3,3,67.5,3,3,3,21,12,461,7,3,-3,36:51,36,119,745,38,183,79.5,10,86,0,0,5,3,3,3,13,9,116,9,129,0,0,5,14,Browns,Sunday,2018-09-30,2018-09-30 16:05:00
2018-09-30 13:00:00,2018,4,DET,DAL,AWAY,24,26,AT&T Stadium,Artificial,29:55,24,70,503,5,26,127,2,40,32,377,3,0,105.4,0,0,5,28,7,225,0,0,0,30:5,34,86,546,46,241,83,3,26,0,0,5,2,2,0,0,2,30,0,0,2,22,5,32,Lions,Sunday,2018-09-30,2018-09-30 13:00:00
2018-09-30 13:00:00,2018,4,HOU,IND,AWAY,37,34,Lucas Oil Stadium,Artificial,40:4,40,111,614,7,46,157,2,55,38,457,3,2,90.9,0,0,12,37,9,273,2,3,2,29:56,37,109,630,22,54,85,13,112,3,3,7,7,5,3,26,7,91,2,25,3,42,7,36,Texans,Sunday,2018-09-30,2018-09-30 13:00:00
2018-10-01 20:15:00,2018,4,KC,DEN,AWAY,27,23,Broncos Stadium at Mile High,Grass,35:2,29,95,588,5,34,187,3,59,37,401,2,0,82,0,0,2,0,7,221,0,2,2,24:58,28,78,507,29,210,83.8,5,33,0,0,7,3,3,2,49,0,0,2,3,3,53,7,25,Chiefs,Monday,2018-10-01,2018-10-01 20:15:00
2018-09-30 13:00:00,2018,4,MIA,NE,AWAY,7,38,Gillette Stadium,Grass,23:38,14,59,227,2,24,74,0,33,20,153,2,2,79.1,2,2,3,25,12,386,3,3,0,36:22,34,99,592,53,231,86.6,10,75,0,0,0,0,0,3,30,3,54,9,59,0,0,0,0,Dolphins,Sunday,2018-09-30,2018-09-30 13:00:00
2018-09-27 20:20:00,2018,4,MIN,LAR,AWAY,31,38,Los Angeles Memorial Coliseum,Grass,32:14,33,94,588,5,22,71,0,66,47,517,5,0,94.9,2,2,7,40,7,210,2,0,-1,27:46,33,72,733,26,132,100.8,3,20,0,0,2,5,5,0,0,0,0,2,7,5,70,2,12,Vikings,Thursday,2018-09-27,2018-09-27 20:20:00
2018-09-30 16:25:00,2018,4,NO,NYG,AWAY,33,18,MetLife Stadium,Artificial,31:0,33,88,513,5,42,224,5,45,25,289,0,0,73.7,0,0,2,11,3,125,0,3,3,29:0,29,78,394,20,86,99.6,10,88,3,3,5,7,7,5,20,3,22,0,0,5,79,5,28,Saints,Sunday,2018-09-30,2018-09-30 16:25:00
2018-09-30 13:00:00,2018,4,NYJ,JAX,AWAY,12,31,TIAA Bank Field,Artificial,22:25,13,67,235,2,18,45,0,45,22,190,2,0,65.9,0,0,5,30,12,455,0,5,5,37:35,30,98,663,45,166,100.6,12,117,3,3,3,3,3,2,12,5,53,7,14,3,28,3,14,Jets,Sunday,2018-09-30,2018-09-30 13:00:00
2018-09-30 13:00:00,2018,4,PHI,TEN,AWAY,23,26,Nissan Stadium,Grass,34:25,33,100,569,3,29,154,0,66,43,415,3,0,87,2,2,7,43,10,406,2,2,0,35:30,29,90,523,29,92,92,7,40,0,0,5,5,5,3,55,0,0,3,11,0,0,5,22,Eagles,Sunday,2018-09-30,2018-09-30 13:00:00
2018-09-30 16:05:00,2018,4,SEA,ARI,AWAY,20,17,U of Phoenix Stadium,Artificial,31:46,25,82,436,3,45,225,3,34,25,211,0,0,96.3,0,0,3,16,7,250,0,2,2,28:14,24,74,347,37,121,73.3,9,50,2,2,2,7,3,7,51,5,86,2,0,3,72,2,12,Seahawks,Sunday,2018-09-30,2018-09-30 16:05:00
2018-09-30 16:25:00,2018,4,SF,LAC,AWAY,27,29,StubHub Center,Grass,27:34,29,78,480,5,28,100,0,49,30,380,3,3,82,0,0,2,13,9,310,3,2,-1,32:26,28,88,485,36,166,84.5,9,65,0,0,2,3,3,3,9,7,120,7,108,0,0,2,11,49ers,Sunday,2018-09-30,2018-09-30 16:25:00
2018-09-30 13:00:00,2018,4,TB,CHI,AWAY,10,48,Soldier Field,Grass,31:54,21,79,410,2,24,79,0,50,33,331,2,5,86.7,0,0,7,26,9,282,5,0,-4,28:6,37,76,637,41,183,96.3,7,50,0,0,2,2,2,2,3,2,28,5,18,2,37,2,13,Buccaneers,Sunday,2018-09-30,2018-09-30 13:00:00
2018-10-07 16:25:00,2018,5,ARI,SF,AWAY,28,18,Levi's Stadium,Grass,19:48,3,26,118,1,12,30,1,13,3,88,0,0,21.4,0,0,0,2,2,170,0,1,1,40:12,18,49,239,18,79,33.7,3,35,1,1,1,0,0,0,0,0,0,1,1,1,33,1,26,Cardinals,Sunday,2018-10-07,2018-10-07 16:25:00
2018-10-07 13:00:00,2018,5,ATL,PIT,AWAY,17,41,Heinz Field,Grass,30:52,12,37,173,1,10,33,0,24,17,140,0,0,36.9,0,0,2,23,1,63,0,0,0,29:8,12,31,204,16,70,35,2,31,0,0,0,0,0,1,1,1,24,0,0,0,12,0,0,Falcons,Sunday,2018-10-07,2018-10-07 13:00:00
2018-10-07 13:00:00,2018,5,BAL,CLE,AWAY,9,12,FirstEnergy Stadium,Artificial,33:42,13,45,219,0,13,62,0,30,16,157,0,0,27.2,0,0,1,1,2,196,1,0,-1,36:16,11,41,223,15,60,31.1,3,35,0,0,1,1,1,1,32,0,0,1,12,0,0,1,20,Ravens,Sunday,2018-10-07,2018-10-07 13:00:00
2018-10-07 20:20:00,2018,5,DAL,HOU,AWAY,16,19,NRG Stadium,Artificial,31:32,4,32,156,0,16,52,0,16,5,104,0,1,33.2,0,0,1,4,1,118,1,1,0,36:38,13,41,247,17,47,40.1,1,13,0,0,0,1,1,1,12,0,0,1,16,0,0,0,0,Cowboys,Sunday,2018-10-07,2018-10-07 20:20:00
