Josh Rosen,2018,7,ARI,DEN,0,0,0,0,0,0,0,0,0,0
Josh Rosen,2018,8,ARI,SF,0,0,0,0,0,0,0,0,0,0
Josh Rosen,2018,10,KC,ARI,0,0,0,0,0,1,0,1,0,0
Josh Rosen,2018,11,ARI,OAK,0,0,0,0,0,0,0,0,0,0
Josh Rosen,2018,12,LAC,ARI,0,0,0,0,0,0,0,0,0,0
Josh Rosen,2018,13,GB,ARI,0,0,0,0,0,0,0,0,0,0
Josh Rosen,2018,14,ARI,DET,0,0,0,0,0,0,0,0,0,0
Josh Rosen,2018,15,ATL,ARI,0,0,0,0,0,0,0,0,0,0
Josh Rosen,2018,16,ARI,LAR,0,0,0,0,0,0,0,0,0,0
Josh Rosen,2018,17,SEA,ARI,0,0,0,0,0,0,0,0,0,0
Trent Sherfield,2018,7,ARI,DEN,0,0,0,0,0,1,0,1,0,0
Trent Sherfield,2018,11,ARI,OAK,0,0,0,0,0,0,0,0,0,0
Trent Sherfield,2018,12,LAC,ARI,0,0,0,0,0,0,0,0,0,0
Trent Sherfield,2018,13,GB,ARI,0,0,0,0,0,0,0,0,0,0
Trent Sherfield,2018,14,ARI,DET,0,0,0,0,0,0,0,0,0,0
Trent Sherfield,2018,15,ATL,ARI,0,0,0,0,0,0,0,0,0,0
Trent Sherfield,2018,16,ARI,LAR,0,0,0,0,0,0,0,0,0,0
Trent Sherfield,2018,17,SEA,ARI,0,0,0,0,0,0,0,0,0,0
Pasoni Tasini,2018,17,SEA,ARI,0,0,0,0,0,0,1,1,0,0
Jalen Tolliver,2018,14,ARI,DET,0,0,0,0,0,0,0,0,0,0
Jalen Tolliver,2018,15,ATL,ARI,0,0,0,0,0,0,0,0,0,0
Jalen Tolliver,2018,16,ARI,LAR,0,0,0,0,0,0,0,0,0,0
Ezekiel Turner,2018,2,LAR,ARI,0,0,0,0,0,3,0,3,0,0
Ezekiel Turner,2018,4,ARI,SEA,0,0,0,0,0,3,0,3,0,0
Ezekiel Turner,2018,5,SF,ARI,0,0,0,0,0,1,0,1,0,0
Ezekiel Turner,2018,6,MIN,ARI,0,0,0,0,0,2,0,2,0,0
